Country,Country Code,Series Name,Series Code,Year,FINI,CoHD_pov,CoHD,CoHD_headcount,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,id,goal3-achievementlevel,Code,Income_Group,Continent
Estonia,EST,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,5.069736,0.3,3.35,8.2,5.07,1.012,2.288,13.0,0.12,14.9,78.669,8.52,99.7,88.0,EST,89.38592857142858,EST,High-income countries,OECD
Estonia,EST,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,25.6101284,0.3,3.35,8.2,5.07,1.012,2.288,13.0,0.12,14.9,78.669,8.52,99.7,88.0,EST,89.38592857142858,EST,High-income countries,OECD
Ethiopia,ETH,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,56.3,2.22,2.99,54.5,294.0,29.636,52.067,140.0,0.12,17.1,65.83800000000001,72.42,49.8,58.0,ETH,45.71178571428572,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,16.4,2.22,2.99,54.5,294.0,29.636,52.067,140.0,0.12,17.1,65.83800000000001,72.42,49.8,58.0,ETH,45.71178571428572,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,20.7,2.22,2.99,54.5,294.0,29.636,52.067,140.0,0.12,17.1,65.83800000000001,72.42,49.8,58.0,ETH,45.71178571428572,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,3.23382378,2.22,2.99,54.5,294.0,29.636,52.067,140.0,0.12,17.1,65.83800000000001,72.42,49.8,58.0,ETH,45.71178571428572,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,0.73088509,2.22,2.99,54.5,294.0,29.636,52.067,140.0,0.12,17.1,65.83800000000001,72.42,49.8,58.0,ETH,45.71178571428572,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,43.24883652,2.22,2.99,54.5,294.0,29.636,52.067,140.0,0.12,17.1,65.83800000000001,72.42,49.8,58.0,ETH,45.71178571428572,ETH,Low-income countries,Sub-Saharan Africa
Finland,FIN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,8.0,0.24,2.72,0.7,8.53,1.364,2.344,4.7,,9.6,81.871,4.1,99.5,96.0,FIN,96.58007692307693,FIN,High-income countries,OECD
Finland,FIN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,1.9,0.24,2.72,0.7,8.53,1.364,2.344,4.7,,9.6,81.871,4.1,99.5,96.0,FIN,96.58007692307693,FIN,High-income countries,OECD
Finland,FIN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,2.5,0.24,2.72,0.7,8.53,1.364,2.344,4.7,,9.6,81.871,4.1,99.5,96.0,FIN,96.58007692307693,FIN,High-income countries,OECD
Finland,FIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,9.17,0.24,2.72,0.7,8.53,1.364,2.344,4.7,,9.6,81.871,4.1,99.5,96.0,FIN,96.58007692307693,FIN,High-income countries,OECD
Finland,FIN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,7.35,0.24,2.72,0.7,8.53,1.364,2.344,4.7,,9.6,81.871,4.1,99.5,96.0,FIN,96.58007692307693,FIN,High-income countries,OECD
Finland,FIN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,19.8,0.24,2.72,0.7,8.53,1.364,2.344,4.7,,9.6,81.871,4.1,99.5,96.0,FIN,96.58007692307693,FIN,High-income countries,OECD
France,FRA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,5.8,0.25,2.83,3.4,7.73,2.55,4.225,9.1,0.09,10.58,82.73100000000001,7.5,97.60000000000001,92.0,FRA,93.42364285714284,FRA,High-income countries,OECD
France,FRA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,0.7,0.25,2.83,3.4,7.73,2.55,4.225,9.1,0.09,10.58,82.73100000000001,7.5,97.60000000000001,92.0,FRA,93.42364285714284,FRA,High-income countries,OECD
France,FRA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,2.5,0.25,2.83,3.4,7.73,2.55,4.225,9.1,0.09,10.58,82.73100000000001,7.5,97.60000000000001,92.0,FRA,93.42364285714284,FRA,High-income countries,OECD
France,FRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,11.0888586,0.25,2.83,3.4,7.73,2.55,4.225,9.1,0.09,10.58,82.73100000000001,7.5,97.60000000000001,92.0,FRA,93.42364285714284,FRA,High-income countries,OECD
France,FRA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,8.33430767,0.25,2.83,3.4,7.73,2.55,4.225,9.1,0.09,10.58,82.73100000000001,7.5,97.60000000000001,92.0,FRA,93.42364285714284,FRA,High-income countries,OECD
France,FRA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,24.84062386,0.25,2.83,3.4,7.73,2.55,4.225,9.1,0.09,10.58,82.73100000000001,7.5,97.60000000000001,92.0,FRA,93.42364285714284,FRA,High-income countries,OECD
Germany,DEU,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,3.4,0.26,2.87,2.0,4.45,2.265,3.74,6.100000000000001,0.03,12.05,81.558,6.92,96.2,97.0,DEU,94.63607142857143,DEU,High-income countries,OECD
Germany,DEU,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,0.7,0.26,2.87,2.0,4.45,2.265,3.74,6.100000000000001,0.03,12.05,81.558,6.92,96.2,97.0,DEU,94.63607142857143,DEU,High-income countries,OECD
Germany,DEU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,2.5,0.26,2.87,2.0,4.45,2.265,3.74,6.100000000000001,0.03,12.05,81.558,6.92,96.2,97.0,DEU,94.63607142857143,DEU,High-income countries,OECD
Germany,DEU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,11.71550655,0.26,2.87,2.0,4.45,2.265,3.74,6.100000000000001,0.03,12.05,81.558,6.92,96.2,97.0,DEU,94.63607142857143,DEU,High-income countries,OECD
Germany,DEU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,9.04012394,0.26,2.87,2.0,4.45,2.265,3.74,6.100000000000001,0.03,12.05,81.558,6.92,96.2,97.0,DEU,94.63607142857143,DEU,High-income countries,OECD
Germany,DEU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,22.83625412,0.26,2.87,2.0,4.45,2.265,3.74,6.100000000000001,0.03,12.05,81.558,6.92,96.2,97.0,DEU,94.63607142857143,DEU,High-income countries,OECD
Ghana,GHA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,38.2,1.77,3.62,62.7,243.8,22.871,47.078,144.0,0.78,22.47,64.74,71.61666666666666,78.5,92.0,GHA,53.18435714285715,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,6.0,1.77,3.62,62.7,243.8,22.871,47.078,144.0,0.78,22.47,64.74,71.61666666666666,78.5,92.0,GHA,53.18435714285715,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,5.7,1.77,3.62,62.7,243.8,22.871,47.078,144.0,0.78,22.47,64.74,71.61666666666666,78.5,92.0,GHA,53.18435714285715,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,4.29847813,1.77,3.62,62.7,243.8,22.871,47.078,144.0,0.78,22.47,64.74,71.61666666666666,78.5,92.0,GHA,53.18435714285715,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,2.30539036,1.77,3.62,62.7,243.8,22.871,47.078,144.0,0.78,22.47,64.74,71.61666666666666,78.5,92.0,GHA,53.18435714285715,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,37.78946304,1.77,3.62,62.7,243.8,22.871,47.078,144.0,0.78,22.47,64.74,71.61666666666666,78.5,92.0,GHA,53.18435714285715,GHA,Lower-middle-income countries,Sub-Saharan Africa
Greece,GRC,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,8.6,0.28,3.1,24.6,5.96,2.474,4.129,4.7,0.04,12.48,81.249,8.41,99.9,97.0,GRC,90.56035714285714,GRC,High-income countries,OECD
Greece,GRC,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,1.7,0.28,3.1,24.6,5.96,2.474,4.129,4.7,0.04,12.48,81.249,8.41,99.9,97.0,GRC,90.56035714285714,GRC,High-income countries,OECD
Greece,GRC,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,2.5,0.28,3.1,24.6,5.96,2.474,4.129,4.7,0.04,12.48,81.249,8.41,99.9,97.0,GRC,90.56035714285714,GRC,High-income countries,OECD
Greece,GRC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,8.19811249,0.28,3.1,24.6,5.96,2.474,4.129,4.7,0.04,12.48,81.249,8.41,99.9,97.0,GRC,90.56035714285714,GRC,High-income countries,OECD
Greece,GRC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,3.99746466,0.28,3.1,24.6,5.96,2.474,4.129,4.7,0.04,12.48,81.249,8.41,99.9,97.0,GRC,90.56035714285714,GRC,High-income countries,OECD
Greece,GRC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,51.10738754,0.28,3.1,24.6,5.96,2.474,4.129,4.7,0.04,12.48,81.249,8.41,99.9,97.0,GRC,90.56035714285714,GRC,High-income countries,OECD
Guatemala,GTM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,49.6,0.87,2.73,45.6,100.3,11.435,24.551,26.0,0.06,16.47,73.129,73.12,69.60000000000001,90.0,GTM,69.98364285714287,GTM,Upper-middle-income countries,LAC
Guatemala,GTM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,19.2,0.87,2.73,45.6,100.3,11.435,24.551,26.0,0.06,16.47,73.129,73.12,69.60000000000001,90.0,GTM,69.98364285714287,GTM,Upper-middle-income countries,LAC
Guatemala,GTM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,14.1,0.87,2.73,45.6,100.3,11.435,24.551,26.0,0.06,16.47,73.129,73.12,69.60000000000001,90.0,GTM,69.98364285714287,GTM,Upper-middle-income countries,LAC
Guatemala,GTM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,6.17457819,0.87,2.73,45.6,100.3,11.435,24.551,26.0,0.06,16.47,73.129,73.12,69.60000000000001,90.0,GTM,69.98364285714287,GTM,Upper-middle-income countries,LAC
Guatemala,GTM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,2.37258744,0.87,2.73,45.6,100.3,11.435,24.551,26.0,0.06,16.47,73.129,73.12,69.60000000000001,90.0,GTM,69.98364285714287,GTM,Upper-middle-income countries,LAC
Guatemala,GTM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,60.70774078,0.87,2.73,45.6,100.3,11.435,24.551,26.0,0.06,16.47,73.129,73.12,69.60000000000001,90.0,GTM,69.98364285714287,GTM,Upper-middle-income countries,LAC
Guinea,GIN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,74.1,1.84,2.48,36.1,555.5,32.24,103.741,176.0,0.58,24.9,59.72,132.6,55.29999999999999,47.0,GIN,29.93578571428571,GIN,Low-income countries,Sub-Saharan Africa
Guinea,GIN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,49.7,1.84,2.48,36.1,555.5,32.24,103.741,176.0,0.58,24.9,59.72,132.6,55.29999999999999,47.0,GIN,29.93578571428571,GIN,Low-income countries,Sub-Saharan Africa
Guinea,GIN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,12.5,1.84,2.48,36.1,555.5,32.24,103.741,176.0,0.58,24.9,59.72,132.6,55.29999999999999,47.0,GIN,29.93578571428571,GIN,Low-income countries,Sub-Saharan Africa
Guinea,GIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,4.08876228,1.84,2.48,36.1,555.5,32.24,103.741,176.0,0.58,24.9,59.72,132.6,55.29999999999999,47.0,GIN,29.93578571428571,GIN,Low-income countries,Sub-Saharan Africa
Guinea,GIN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,0.92095226,1.84,2.48,36.1,555.5,32.24,103.741,176.0,0.58,24.9,59.72,132.6,55.29999999999999,47.0,GIN,29.93578571428571,GIN,Low-income countries,Sub-Saharan Africa
Guinea,GIN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,66.67956543,1.84,2.48,36.1,555.5,32.24,103.741,176.0,0.58,24.9,59.72,132.6,55.29999999999999,47.0,GIN,29.93578571428571,GIN,Low-income countries,Sub-Saharan Africa
Guinea-Bissau,GNB,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,69.8,2.3,3.11,58.9,709.5,35.903,79.762,361.0,0.74,24.85,60.882,84.46000000000001,53.8,79.0,GNB,32.59638461538462,GNB,Low-income countries,Sub-Saharan Africa
Guinea-Bissau,GNB,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,21.0,2.3,3.11,58.9,709.5,35.903,79.762,361.0,0.74,24.85,60.882,84.46000000000001,53.8,79.0,GNB,32.59638461538462,GNB,Low-income countries,Sub-Saharan Africa
Guinea-Bissau,GNB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,35.3,2.3,3.11,58.9,709.5,35.903,79.762,361.0,0.74,24.85,60.882,84.46000000000001,53.8,79.0,GNB,32.59638461538462,GNB,Low-income countries,Sub-Saharan Africa
Guinea-Bissau,GNB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,7.16052532,2.3,3.11,58.9,709.5,35.903,79.762,361.0,0.74,24.85,60.882,84.46000000000001,53.8,79.0,GNB,32.59638461538462,GNB,Low-income countries,Sub-Saharan Africa
Guinea-Bissau,GNB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,0.45877996,2.3,3.11,58.9,709.5,35.903,79.762,361.0,0.74,24.85,60.882,84.46000000000001,53.8,79.0,GNB,32.59638461538462,GNB,Low-income countries,Sub-Saharan Africa
Guinea-Bissau,GNB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,73.03073883,2.3,3.11,58.9,709.5,35.903,79.762,361.0,0.74,24.85,60.882,84.46000000000001,53.8,79.0,GNB,32.59638461538462,GNB,Low-income countries,Sub-Saharan Africa
Honduras,HND,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,45.6,1.81,3.68,38.7,66.64,10.129,17.729,31.0,0.05,18.68,72.881,97.205,94.10000000000001,89.0,HND,72.17800000000001,HND,Lower-middle-income countries,LAC
Honduras,HND,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,14.6,1.81,3.68,38.7,66.64,10.129,17.729,31.0,0.05,18.68,72.881,97.205,94.10000000000001,89.0,HND,72.17800000000001,HND,Lower-middle-income countries,LAC
Honduras,HND,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,14.5,1.81,3.68,38.7,66.64,10.129,17.729,31.0,0.05,18.68,72.881,97.205,94.10000000000001,89.0,HND,72.17800000000001,HND,Lower-middle-income countries,LAC
Honduras,HND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,7.30497599,1.81,3.68,38.7,66.64,10.129,17.729,31.0,0.05,18.68,72.881,97.205,94.10000000000001,89.0,HND,72.17800000000001,HND,Lower-middle-income countries,LAC
Honduras,HND,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,2.87275672,1.81,3.68,38.7,66.64,10.129,17.729,31.0,0.05,18.68,72.881,97.205,94.10000000000001,89.0,HND,72.17800000000001,HND,Lower-middle-income countries,LAC
Honduras,HND,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,58.0337677,1.81,3.68,38.7,66.64,10.129,17.729,31.0,0.05,18.68,72.881,97.205,94.10000000000001,89.0,HND,72.17800000000001,HND,Lower-middle-income countries,LAC
Hungary,HUN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,8.6,0.32,3.6,26.4,14.11,2.204,4.123,6.2,,22.13,76.45400000000001,21.09,99.7,99.0,HUN,84.51661538461538,HUN,High-income countries,OECD
Hungary,HUN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,1.4,0.32,3.6,26.4,14.11,2.204,4.123,6.2,,22.13,76.45400000000001,21.09,99.7,99.0,HUN,84.51661538461538,HUN,High-income countries,OECD
Hungary,HUN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,2.5,0.32,3.6,26.4,14.11,2.204,4.123,6.2,,22.13,76.45400000000001,21.09,99.7,99.0,HUN,84.51661538461538,HUN,High-income countries,OECD
Hungary,HUN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,6.28,0.32,3.6,26.4,14.11,2.204,4.123,6.2,,22.13,76.45400000000001,21.09,99.7,99.0,HUN,84.51661538461538,HUN,High-income countries,OECD
Hungary,HUN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,4.29,0.32,3.6,26.4,14.11,2.204,4.123,6.2,,22.13,76.45400000000001,21.09,99.7,99.0,HUN,84.51661538461538,HUN,High-income countries,OECD
Hungary,HUN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,31.67,0.32,3.6,26.4,14.11,2.204,4.123,6.2,,22.13,76.45400000000001,21.09,99.7,99.0,HUN,84.51661538461538,HUN,High-income countries,OECD
Iceland,ISL,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,6.6,0.23,2.52,0.6,3.12,1.354,2.677,4.1,0.04,8.65,82.404,4.39,98.3,93.0,ISL,97.05635714285714,ISL,High-income countries,OECD
Iceland,ISL,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,1.5,0.23,2.52,0.6,3.12,1.354,2.677,4.1,0.04,8.65,82.404,4.39,98.3,93.0,ISL,97.05635714285714,ISL,High-income countries,OECD
Iceland,ISL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,2.5,0.23,2.52,0.6,3.12,1.354,2.677,4.1,0.04,8.65,82.404,4.39,98.3,93.0,ISL,97.05635714285714,ISL,High-income countries,OECD
Iceland,ISL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,8.58,0.23,2.52,0.6,3.12,1.354,2.677,4.1,0.04,8.65,82.404,4.39,98.3,93.0,ISL,97.05635714285714,ISL,High-income countries,OECD
Iceland,ISL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,7.1,0.23,2.52,0.6,3.12,1.354,2.677,4.1,0.04,8.65,82.404,4.39,98.3,93.0,ISL,97.05635714285714,ISL,High-income countries,OECD
Iceland,ISL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,17.2,0.23,2.52,0.6,3.12,1.354,2.677,4.1,0.04,8.65,82.404,4.39,98.3,93.0,ISL,97.05635714285714,ISL,High-income countries,OECD
Ireland,IRL,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,8.3,0.21,2.3,1.6,5.52,2.186,3.313,5.8,,9.66,82.259,5.42,99.7,91.0,IRL,94.82076923076926,IRL,High-income countries,OECD
Ireland,IRL,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,4.3,0.21,2.3,1.6,5.52,2.186,3.313,5.8,,9.66,82.259,5.42,99.7,91.0,IRL,94.82076923076926,IRL,High-income countries,OECD
Ireland,IRL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,2.5,0.21,2.3,1.6,5.52,2.186,3.313,5.8,,9.66,82.259,5.42,99.7,91.0,IRL,94.82076923076926,IRL,High-income countries,OECD
Ireland,IRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,6.7090106,0.21,2.3,1.6,5.52,2.186,3.313,5.8,,9.66,82.259,5.42,99.7,91.0,IRL,94.82076923076926,IRL,High-income countries,OECD
Ireland,IRL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,4.981359,0.21,2.3,1.6,5.52,2.186,3.313,5.8,,9.66,82.259,5.42,99.7,91.0,IRL,94.82076923076926,IRL,High-income countries,OECD
Ireland,IRL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,25.75121117,0.21,2.3,1.6,5.52,2.186,3.313,5.8,,9.66,82.259,5.42,99.7,91.0,IRL,94.82076923076926,IRL,High-income countries,OECD
Israel,ISR,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,13.7,0.23,2.6,19.5,2.63,1.864,3.574,2.9,,8.78,82.812,7.7,,99.0,ISR,96.14200000000001,ISR,High-income countries,OECD
Israel,ISR,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,1.9,0.23,2.6,19.5,2.63,1.864,3.574,2.9,,8.78,82.812,7.7,,99.0,ISR,96.14200000000001,ISR,High-income countries,OECD
Israel,ISR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,2.5,0.23,2.6,19.5,2.63,1.864,3.574,2.9,,8.78,82.812,7.7,,99.0,ISR,96.14200000000001,ISR,High-income countries,OECD
Israel,ISR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,7.17,0.23,2.6,19.5,2.63,1.864,3.574,2.9,,8.78,82.812,7.7,,99.0,ISR,96.14200000000001,ISR,High-income countries,OECD
Israel,ISR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,4.65,0.23,2.6,19.5,2.63,1.864,3.574,2.9,,8.78,82.812,7.7,,99.0,ISR,96.14200000000001,ISR,High-income countries,OECD
Israel,ISR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,33.77,0.23,2.6,19.5,2.63,1.864,3.574,2.9,,8.78,82.812,7.7,,99.0,ISR,96.14200000000001,ISR,High-income countries,OECD
Italy,ITA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2019,6.7,0.27,3.01,8.6,4.72,1.808,3.047,6.100000000000001,0.05,8.97,83.552,3.68,99.8,94.0,ITA,94.44399999999999,ITA,High-income countries,OECD
Italy,ITA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2019,1.2,0.27,3.01,8.6,4.72,1.808,3.047,6.100000000000001,0.05,8.97,83.552,3.68,99.8,94.0,ITA,94.44399999999999,ITA,High-income countries,OECD
Italy,ITA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2019,2.5,0.27,3.01,8.6,4.72,1.808,3.047,6.100000000000001,0.05,8.97,83.552,3.68,99.8,94.0,ITA,94.44399999999999,ITA,High-income countries,OECD
Italy,ITA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2019,8.66,0.27,3.01,8.6,4.72,1.808,3.047,6.100000000000001,0.05,8.97,83.552,3.68,99.8,94.0,ITA,94.44399999999999,ITA,High-income countries,OECD
Italy,ITA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2019,6.38,0.27,3.01,8.6,4.72,1.808,3.047,6.100000000000001,0.05,8.97,83.552,3.68,99.8,94.0,ITA,94.44399999999999,ITA,High-income countries,OECD
Italy,ITA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2019,26.26,0.27,3.01,8.6,4.72,1.808,3.047,6.100000000000001,0.05,8.97,83.552,3.68,99.8,94.0,ITA,94.44399999999999,ITA,High-income countries,OECD
